JournalCode,JournalLib,EcritureNum,EcritureDate,CompteNum,CompteLib,CompAuxNum,CompAuxLib,PieceRef,PieceDate,EcritureLib,Debit,Credit,EcritureLet,DateLet,ValidDate,Montantdevise,Idevise,DateRglt,ModeRglt,NatOp,IdClient
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_25,,,1,20190101,Ecriture_75,"0,00","35,31",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_75,"16,09","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_63,"35,10","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_63,"2,10","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_63,"0,00","1,68",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_76,"0,00","2,52",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_76,"35,94","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_76,"21,82","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_77,"0,00","21,82",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_77,"0,00","27,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_41,,,1,20190101,Ecriture_78,"35,94","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_78,"0,00","2,31",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_28,,,1,20190101,Ecriture_30,"0,00","37,83",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_30,"27,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_79,"0,00","2,10",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_79,"2,31","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_80,"2,52","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_80,"52,77","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_80,"35,52","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_42,,,1,20190101,Ecriture_81,"0,00","35,52",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_81,"0,00","35,10",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_34,"0,00","0,19",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_34,"0,00","0,19",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_25,,,1,20190101,Ecriture_26,"0,00","0,19",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_26,"0,56","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_34,,,1,20190101,Ecriture_46,"0,00","0,03",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_46,"0,19","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_82,"0,00","1,27",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_82,"0,18","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_41,,,1,20190101,Ecriture_83,"0,00","1,59",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_83,"0,38","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_41,,,1,20190101,Ecriture_84,"1,27","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_84,"0,00","0,41",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_41,,,1,20190101,Ecriture_85,"0,00","0,56",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_85,"0,11","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_41,,,1,20190101,Ecriture_86,"0,41","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_86,"0,00","1,16",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_87,"1,59","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_87,"0,19","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_87,"0,00","0,38",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_20,,,1,20190101,Ecriture_88,"0,00","0,39",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_88,"0,00","0,41",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_89,"0,19","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_89,"0,00","0,64",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_89,"0,03","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_21,,,1,20190101,Ecriture_90,"0,39","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_90,"0,19","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_91,"0,41","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_91,"0,00","0,19",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_18,,,1,20190101,Ecriture_92,"0,39","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_92,"0,00","0,39",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_92,"0,00","0,11",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_22,,,1,20190101,Ecriture_21,"1,16","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_21,"0,00","0,81",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_25,,,1,20190101,Ecriture_41,"0,00","1,25",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_41,"0,64","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_26,,,1,20190101,Ecriture_27,"1,25","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_27,"0,00","0,18",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_20,,,1,20190101,Ecriture_19,"0,81","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_19,"0,00","1,01",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_40,,,1,20190101,Ecriture_72,"1,01","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_72,"0,00","1,23",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_41,,,1,20190101,Ecriture_93,"0,00","1,01",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_93,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_24,,,1,20190101,Ecriture_25,"0,00","0,38",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_25,"0,00","0,17",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_94,"0,91","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_94,"1,23","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_95,"0,73","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_95,"1,01","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_95,"0,00","1,20",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_25,,,1,20190101,Ecriture_28,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_28,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_27,,,1,20190101,Ecriture_96,"0,00","0,73",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_96,"0,00","0,17",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_27,,,1,20190101,Ecriture_97,"0,38","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_97,"0,00","1,21",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_43,,,1,20190101,Ecriture_98,"0,00","0,91",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_98,"0,17","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_28,,,1,20190101,Ecriture_51,"1,01","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_51,"0,00","0,93",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_99,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_99,"1,20","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_29,,,1,20190101,Ecriture_100,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_100,"0,17","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_101,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_101,"0,17","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_102,"0,00","0,91",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_102,"1,21","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_103,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_103,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_103,"0,91","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_104,"0,00","1,01",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_104,"0,93","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_104,"0,00","0,17",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_105,"0,19","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_105,"0,39","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_105,"0,00","0,19",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_106,"0,00","0,39",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_106,"0,00","1,01",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_32,,,1,20190101,Ecriture_107,"1,01","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_107,"0,00","0,17",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_21,,,1,20190101,Ecriture_108,"1,20","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_108,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_44,,,1,20190101,Ecriture_109,"0,00","1,20",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_109,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_24,,,1,20190101,Ecriture_40,"0,17","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_40,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_39,,,1,20190101,Ecriture_71,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_71,"0,00","0,17",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_25,,,1,20190101,Ecriture_26,"0,91","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_26,"0,00","0,91",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_34,,,1,20190101,Ecriture_42,"0,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_42,"0,17","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_110,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_110,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_110,"0,00","0,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_111,"0,62","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_111,"0,17","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_111,"0,00","0,62",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_36,,,1,20190101,Ecriture_112,"0,00","0,17",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_112,"1,21","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_23,,,1,20190101,Ecriture_113,"0,00","1,21",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_19,,,1,20190101,Ecriture_113,"0,00","63,97",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40125614,Lib_15,,,1,20190101,Ecriture_113,"63,97","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_25,,,1,20190101,Ecriture_26,"10,30","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_26,"0,00","10,30",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_32,,,1,20190101,Ecriture_114,"4,40","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_114,"0,00","4,40",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_25,,,1,20190101,Ecriture_26,"84,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_26,"4,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_34,,,1,20190101,Ecriture_46,"0,00","4,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_46,"0,00","84,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_23,,,1,20190101,Ecriture_111,"4,40","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_19,,,1,20190101,Ecriture_111,"21,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_111,"0,00","21,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_23,,,1,20190101,Ecriture_76,"0,00","10,70",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_19,,,1,20190101,Ecriture_76,"10,70","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_76,"10,70","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_33,,,1,20190101,Ecriture_115,"0,00","4,40",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_115,"0,00","4,40",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_29,,,1,20190101,Ecriture_116,"4,40","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_116,"0,00","10,70",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_23,,,1,20190101,Ecriture_117,"0,00","6,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_19,,,1,20190101,Ecriture_117,"6,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_117,"0,00","6,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_32,,,1,20190101,Ecriture_57,"6,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_57,"0,00","57,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_28,,,1,20190101,Ecriture_118,"57,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_118,"4,20","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_43,,,1,20190101,Ecriture_119,"0,00","4,20",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_119,"0,00","5,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_23,,,1,20190101,Ecriture_120,"5,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_19,,,1,20190101,Ecriture_120,"2,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_120,"0,00","2,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_23,,,1,20190101,Ecriture_121,"0,00","2,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_19,,,1,20190101,Ecriture_121,"2,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_121,"2,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_45,,,1,20190101,Ecriture_122,"0,00","2,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_122,"0,00","2,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_45,,,1,20190101,Ecriture_122,"0,00","2,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_122,"5,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_28,,,1,20190101,Ecriture_30,"0,00","5,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_15,,,1,20190101,Ecriture_30,"2,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128319,Lib_29,,,1,20190101,Ecriture_123,"2,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128976,Lib_15,,,1,20190101,Ecriture_123,"0,00","14,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40128976,Lib_23,,,1,20190101,Ecriture_95,"14,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_19,,,1,20190101,Ecriture_95,"13,78","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_95,"4,83","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_32,,,1,20190101,Ecriture_34,"0,00","13,78",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_34,"12,73","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_20,,,1,20190101,Ecriture_124,"0,00","4,83",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_124,"13,15","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_35,,,1,20190101,Ecriture_125,"0,00","13,15",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_125,"0,00","12,73",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_21,,,1,20190101,Ecriture_126,"0,54","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_126,"0,81","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_34,,,1,20190101,Ecriture_127,"0,00","0,52",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_127,"0,00","0,54",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_41,,,1,20190101,Ecriture_128,"0,00","0,81",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_128,"0,52","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_39,,,1,20190101,Ecriture_71,"0,00","0,65",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_71,"0,79","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_32,,,1,20190101,Ecriture_82,"0,46","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_82,"0,00","0,66",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_22,,,1,20190101,Ecriture_21,"0,65","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_21,"0,00","1,25",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_20,,,1,20190101,Ecriture_19,"1,24","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40129916,Lib_15,,,1,20190101,Ecriture_19,"0,65","0,00",,,20200403,,EUR,,,,
